movieId,Ratings,class
6966,3.8,yes
6967,0.5,no
6969,4.5,yes
6970,3.8,yes
6971,4,yes
6973,2.5,no
6974,3,yes
6975,3.2,yes
6978,3.2,yes
6979,3.3,yes
6981,3.8,yes
6982,3.5,yes
6983,5,yes
6984,4,yes
6985,3.9,yes
6986,3,yes
6987,3.9,yes
6989,3.5,yes
6990,3.5,yes
6992,2.8,no
6993,3.8,yes
6994,3.2,yes
6996,1.9,no
6997,3,yes
6998,2,no
6999,2.2,no
7000,3,yes
7001,3.8,yes
7004,2.9,no
7005,1.5,no
7007,3.5,yes
7008,4.5,yes
7009,3.3,yes
7010,3.5,yes
7012,3,yes
7013,4,yes
7015,3.2,yes
7016,1.5,no
7017,3.5,yes
7018,3.9,yes
7019,2.8,no
7020,0,no
7022,3.9,yes
7023,4.5,yes
7024,3.7,yes
7025,3.8,yes
7026,2.4,no
7027,3.2,yes
7028,3.6,yes
7030,2.8,no
7031,4,yes
7032,4,yes
7033,3.1,yes
7034,3.8,yes
7036,3.1,yes
7037,4.5,yes
7038,4,yes
7040,2.5,no
7041,2.5,no
7044,3.8,yes
7045,3.2,yes
7046,2.5,no
7047,2.5,no
7048,3.4,yes
7049,3,yes
7050,3.8,yes
7051,3.5,yes
7052,3,yes
7053,4,yes
7054,3.5,yes
7055,4,yes
7056,4.2,yes
7057,3.5,yes
7058,3.5,yes
7059,3.8,yes
7060,4,yes
7061,4,yes
7062,4,yes
7063,4,yes
7064,3.2,yes
7065,2,no
7067,3.2,yes
7069,3.5,yes
7070,4,yes
7071,5,yes
7072,3.5,yes
7073,2.5,no
7074,3.5,yes
7075,3.5,yes
7076,3.9,yes
7078,3.8,yes
7079,3.5,yes
7080,4,yes
7082,3.8,yes
7083,3,yes
7084,3.8,yes
7085,3.2,yes
7086,3.5,yes
7087,4,yes
7088,4,yes
7089,4,yes
7090,3.9,yes
7091,4,yes
7092,3.5,yes
7093,3.8,yes
7096,5,yes
7099,4,yes
7101,3,yes
7102,2.5,no
7103,3.5,yes
7104,2.7,no
7107,2.8,no
7108,3.2,yes
7109,3,yes
7114,0.5,no
7115,2.6,no
7116,3.1,yes
7117,2.3,no
7118,3.8,yes
7121,4.8,yes
7122,5,yes
7123,3.4,yes
7124,3.2,yes
7125,2,no
7127,3.5,yes
7131,3,yes
7132,4.1,yes
7134,4,yes
7137,3.6,yes
7139,3.9,yes
7141,4,yes
7142,3,yes
7143,3.9,yes
7147,3.8,yes
7149,3.6,yes
7150,2.8,no
7151,3.4,yes
7153,4.1,yes
7154,2.8,no
7155,2.6,no
7156,4.3,yes
7158,3.8,yes
7160,3.5,yes
7161,1.9,no
7162,3.3,yes
7163,2.9,no
7164,3.1,yes
7165,3,yes
7167,3,yes
7169,3.9,yes
7171,3.5,yes
7173,3,yes
7175,2.2,no
7176,3.5,yes
7177,3.5,yes
7178,3,yes
7179,2.5,no
7181,3.5,yes
7184,4.5,yes
7190,3.5,yes
7191,2,no
7192,3,yes
7193,3,yes
7202,3,yes
7205,3,yes
7206,3.8,yes
7208,3.8,yes
7209,3.5,yes
7211,3.5,yes
7212,4.2,yes
7215,3.5,yes
7216,4.2,yes
7217,4,yes
7218,4.5,yes
7219,4,yes
7222,3.2,yes
7223,2.5,no
7225,3.7,yes
7228,2.5,no
7234,4.2,yes
7235,3.4,yes
7236,4,yes
7238,4,yes
7243,3.5,yes
7245,1,no
7247,3.5,yes
7248,3.5,yes
7251,4,yes
7254,3.6,yes
7255,2.8,no
7256,4,yes
7257,2,no
7258,2.8,no
7259,2.1,no
7260,3.5,yes
7261,2.2,no
7262,2,no
7263,3.4,yes
7264,4,yes
7265,3.7,yes
7266,4,yes
7282,1,no
7285,3.6,yes
7292,2.5,no
7293,3.6,yes
7294,3.2,yes
7297,3.7,yes
7299,3.7,yes
7301,3.5,yes
7302,3.5,yes
7303,4,yes
7304,4,yes
7305,2.5,no
7306,3,yes
7307,3,yes
7308,2.5,no
7310,3.3,yes
7311,3.7,yes
7312,0.5,no
7315,2,no
7316,2.4,no
7317,3.1,yes
7318,2.6,no
7319,2.1,no
7320,3.4,yes
7321,2.8,no
7323,3.8,yes
7324,3.3,yes
7325,3.3,yes
7326,3.5,yes
7327,3.8,yes
7328,3.5,yes
7333,4.2,yes
7335,4,yes
7336,3.5,yes
7340,2.8,no
7344,3.5,yes
7345,4,yes
7346,3.1,yes
7347,3.3,yes
7348,3.5,yes
7349,3,yes
7352,4,yes
7354,3.3,yes
7357,3.5,yes
7360,3.9,yes
7361,4.2,yes
7362,3.2,yes
7364,4,yes
7366,2.9,no
7367,2.6,no
7368,3.5,yes
7369,2.2,no
7371,4,yes
7372,3,yes
7373,3.4,yes
7375,3.1,yes
7376,3,yes
7377,3.5,yes
7379,3.5,yes
7380,3.4,yes
7381,3.1,yes
7382,4.2,yes
7386,3.8,yes
7387,4,yes
7390,1.5,no
7394,2.5,no
7395,2.8,no
7396,4,yes
7411,1.5,no
7414,2.5,no
7419,3.8,yes
7438,3.9,yes
7439,3.5,yes
7440,3.2,yes
7443,3.5,yes
7444,3.2,yes
7445,3.6,yes
7448,2.8,no
7449,2.5,no
7450,2.8,no
7451,3.8,yes
7454,2.7,no
7455,3,yes
7457,3.5,yes
7458,3.4,yes
7459,4.5,yes
7460,3.6,yes
7477,2.5,no
7479,4,yes
7481,4,yes
7482,4,yes
7486,4.8,yes
7487,4,yes
7492,4,yes
7493,4,yes
7541,3.2,yes
7560,4,yes
7561,3.5,yes
7562,2.5,no
7564,2.5,no
7566,4,yes
7569,3.8,yes
7570,3.3,yes
7572,4.5,yes
7573,3.1,yes
7579,3.7,yes
7581,3.2,yes
7584,4,yes
7587,4,yes
7614,4.5,yes
7615,4.5,yes
7616,2.5,no
7618,3.5,yes
7619,3.7,yes
7620,4,yes
7624,2.8,no
7636,0.5,no
7646,3,yes
7647,3.8,yes
7649,2.8,no
7650,2,no
7657,3.8,yes
7669,3.6,yes
7698,3.7,yes
7700,3.3,yes
7701,1.8,no
7702,3.5,yes
7704,2,no
7705,4,yes
7706,4.1,yes
7707,2,no
7708,2,no
7713,4,yes
7714,4,yes
7716,3.5,yes
7720,2.8,no
7727,3,yes
7728,3.7,yes
7730,3,yes
7742,0.5,no
7743,3.5,yes
7745,4,yes
7748,3.9,yes
7749,4,yes
7753,3.5,yes
7756,4,yes
7757,3.5,yes
7762,3.6,yes
7766,4,yes
7767,4.8,yes
7772,3.5,yes
7773,4,yes
7781,1.5,no
7782,3,yes
7786,3.5,yes
7789,4,yes
7792,0,no
7802,3.9,yes
7810,3.3,yes
7811,4,yes
7812,3.7,yes
7815,5,yes
7820,3.8,yes
7822,3,yes
7826,3.5,yes
7831,3.5,yes
7832,3.5,yes
7833,3.5,yes
7834,2.8,no
7835,3.5,yes
7839,3.5,yes
7840,3.2,yes
7841,3.8,yes
7842,4.4,yes
7843,4.5,yes
7844,3.5,yes
7845,2.7,no
7846,3,yes
7879,3.5,yes
7882,3,yes
7883,2,no
7884,3.2,yes
7888,4.2,yes
7889,3.8,yes
7891,3,yes
7894,3.5,yes
7895,3.5,yes
7896,3.5,yes
7899,4.5,yes
7900,3,yes
7916,3.5,yes
7920,3.5,yes
7924,3.5,yes
7925,4.2,yes
7926,4,yes
7930,3.8,yes
7932,3.7,yes
7934,4,yes
7936,4,yes
7937,3.5,yes
7938,3.5,yes
7939,4.5,yes
7940,4.5,yes
7943,4,yes
7944,3,yes
7951,2,no
7976,4.5,yes
7979,3.5,yes
7980,3.8,yes
7981,4.3,yes
7982,3.2,yes
7983,4.2,yes
7984,4,yes
7986,1,no
7987,2.5,no
7988,2,no
7991,3.7,yes
7993,2.5,no
8008,4,yes
8010,4,yes
8011,4,yes
8012,3.7,yes
8014,4.2,yes
8015,3.5,yes
8016,4,yes
8019,4,yes
8024,3.5,yes
8025,4.5,yes
8033,3.7,yes
8035,2,no
8042,4,yes
8043,1.5,no
8044,3.7,yes
8045,2,no
8057,3,yes
8092,3,yes
8093,3.5,yes
8094,3.5,yes
8117,4,yes
8118,4,yes
8119,3,yes
8121,2,no
8125,4,yes
8126,3.5,yes
8128,4.1,yes
8131,3.5,yes
8132,4.3,yes
8136,0.5,no
8137,0.5,no
8138,2.2,no
8142,4.2,yes
8143,3.5,yes
8147,4,yes
8153,2.5,no
8154,3.8,yes
8157,3.5,yes
8158,4,yes
8167,4,yes
8169,3.3,yes
8183,3.2,yes
8188,3.5,yes
8189,3,yes
8190,4,yes
8191,4,yes
8195,4,yes
8196,3.5,yes
8197,4,yes
8199,2.5,no
8207,4.1,yes
8225,4,yes
8228,3.6,yes
8232,3.5,yes
8235,4,yes
8236,0.5,no
8238,5,yes
8239,4,yes
8241,4,yes
8253,3.4,yes
8254,4.2,yes
8261,4.2,yes
8264,3.5,yes
8266,2.7,no
8268,4.2,yes
8270,3.8,yes
8275,3.5,yes
8290,0.8,no
8293,3.5,yes
8302,3.5,yes
8327,4.2,yes
8331,4,yes
8335,3.5,yes
8336,3.5,yes
8337,4,yes
8338,4,yes
8340,3.8,yes
8341,3.8,yes
8360,3.6,yes
8361,3,yes
8362,2.8,no
8363,3.8,yes
8364,3.4,yes
8366,3.9,yes
8368,3.9,yes
8369,2.7,no
8370,4,yes
8371,3.3,yes
8372,2.3,no
8373,2.2,no
8375,2.5,no
8376,3.3,yes
8378,4,yes
8379,3,yes
8380,2.5,no
8382,2.5,no
8383,1,no
8385,3,yes
8387,0.8,no
8391,3,yes
8402,2,no
8405,4.5,yes
8410,3.5,yes
8424,4,yes
8425,2,no
8426,4,yes
8427,1.5,no
8446,2.5,no
8447,1,no
8450,3,yes
8451,3.2,yes
8454,3.5,yes
8456,4,yes
8458,3.5,yes
8459,3.5,yes
8461,3.5,yes
8462,3,yes
8463,4,yes
8464,3.5,yes
8465,3.5,yes
8477,4.5,yes
8481,3,yes
8482,2,no
8484,4.5,yes
8487,3.5,yes
8491,3.7,yes
8492,3.2,yes
8493,3.1,yes
8494,0.5,no
8495,2.5,no
8500,2.5,no
8501,3.6,yes
8502,3,yes
8506,2.2,no
8507,3.2,yes
8511,4.5,yes
8512,3.5,yes
8518,3.5,yes
8521,2,no
8526,2.5,no
8528,3.6,yes
8529,3.3,yes
8530,3.8,yes
8531,2.8,no
8532,2.5,no
8533,3.6,yes
8534,3.5,yes
8535,4,yes
8542,4,yes
8571,3.5,yes
8574,1.5,no
8575,3,yes
8577,4,yes
8578,3.2,yes
8580,5,yes
8581,4,yes
8582,4.2,yes
8587,3.5,yes
8588,4,yes
8591,3.5,yes
8593,4,yes
8596,3.2,yes
8600,3.8,yes
8601,4,yes
8604,3.2,yes
8605,3.2,yes
8607,3.9,yes
8609,3.2,yes
8610,2.5,no
8611,3.5,yes
8614,3,yes
8617,3,yes
8620,1.5,no
8622,3.5,yes
8623,3.3,yes
8626,1.5,no
8632,0.5,no
8633,3.6,yes
8636,3.8,yes
8638,3.7,yes
8640,3,yes
8641,3.8,yes
8643,3.3,yes
8644,3.5,yes
8645,3.9,yes
8650,3.5,yes
8656,3.8,yes
8665,3.8,yes
8666,1.3,no
8667,3.5,yes
8670,4,yes
8677,1.2,no
8684,3.5,yes
8685,3.5,yes
8690,4,yes
8695,3,yes
8711,3,yes
8712,3,yes
8713,3,yes
8714,2.5,no
8718,3.5,yes
8720,2,no
8724,4.2,yes
8727,2,no
8730,4,yes
8738,5,yes
8743,3,yes
8748,4,yes
8753,3.5,yes
8754,4,yes
8755,3,yes
8765,0,no
8771,3,yes
8772,0.5,no
8773,3,yes
8774,3.5,yes
8778,3.8,yes
8781,3,yes
8782,2.8,no
8783,3.2,yes
8784,3.7,yes
8795,4.5,yes
8796,3.1,yes
8798,3.8,yes
8799,2.2,no
8800,4.5,yes
8804,5,yes
8807,3.5,yes
8808,2.5,no
8809,3.2,yes
8810,2.8,no
8813,4,yes
8814,2,no
8815,2.5,no
8827,4,yes
8830,1.8,no
8831,3.5,yes
8832,3.2,yes
8833,3.5,yes
8835,2.3,no
8836,3.3,yes
8838,4.2,yes
8840,1,no
8844,3,yes
8848,3.5,yes
8860,2.9,no
8861,2.9,no
8864,2.7,no
8865,2.6,no
8866,3.1,yes
8869,3.3,yes
8870,2.5,no
8873,3.8,yes
8874,4,yes
8875,4,yes
8879,3.2,yes
8880,3.4,yes
8894,1.5,no
8905,2.5,no
8906,2.7,no
8907,2.3,no
8908,3.7,yes
8910,3.5,yes
8911,5,yes
8912,1.8,no
8914,3.8,yes
8915,3.5,yes
8916,3,yes
8917,3.5,yes
8918,3,yes
8919,4.2,yes
8920,3.5,yes
8921,3.5,yes
8928,3.7,yes
8933,4,yes
8934,1,no
8937,3.6,yes
8938,4,yes
8939,3.7,yes
8943,1.8,no
8946,2.8,no
8947,2.3,no
8948,2.3,no
8949,3.7,yes
8950,4,yes
8951,3,yes
8952,3.5,yes
8954,4,yes
8955,3,yes
8957,3.2,yes
8958,3.7,yes
8959,2.5,no
8961,3.8,yes
8964,3,yes
8965,3.1,yes
8966,3.1,yes
8967,1.8,no
8968,3.6,yes
8969,3,yes
8970,3.6,yes
8972,3.3,yes
8973,3.8,yes
8974,3,yes
8977,2.2,no
8978,2.5,no
8979,4,yes
8981,3.7,yes
8982,3,yes
8983,3.5,yes
8984,3.3,yes
8985,2.9,no
8987,3,yes
8989,3.5,yes
8998,4,yes
9004,2,no
9005,2,no
9008,2.5,no
9010,4.1,yes
9018,4.3,yes
25746,3,yes
25750,3,yes
25752,4,yes
25753,4,yes
25757,4,yes
25769,4.5,yes
25771,4.5,yes
25773,4,yes
25782,0.5,no
25788,3.8,yes
25795,3.5,yes
25797,3.5,yes
25805,4.5,yes
25825,3.4,yes
25826,3.5,yes
25827,3.5,yes
25833,4,yes
25834,4,yes
25841,4.2,yes
25850,3,yes
25855,0,no
25856,3.2,yes
25865,4,yes
25870,3.5,yes
25886,4,yes
25887,5,yes
25898,4,yes
25905,3.5,yes
25906,5,yes
25923,3.5,yes
25927,3,yes
25937,3.3,yes
25940,3.5,yes
25946,3.5,yes
25947,5,yes
25952,4,yes
25959,2.5,no
25962,3,yes
25963,4,yes
25996,3.5,yes
25999,3.5,yes
26002,3.5,yes
26003,4.5,yes
26038,4,yes
26048,4.5,yes
26052,2.8,no
26059,4.5,yes
26073,5,yes
26078,5,yes
26082,4.5,yes
26084,3.9,yes
26085,0,no
26095,0.5,no
26116,4.5,yes
26122,4.5,yes
26124,2,no
26131,4.3,yes
26133,4,yes
26142,2,no
26147,5,yes
26150,4.5,yes
26151,3.5,yes
26152,3,yes
26158,4,yes
26159,3.8,yes
26169,5,yes
26171,3.2,yes
26172,3,yes
26176,2.5,no
26183,4.2,yes
26184,3.5,yes
26195,3,yes
26198,2.8,no
26225,4.5,yes
26231,4,yes
26236,4,yes
26237,4,yes
26242,3.2,yes
26249,3.8,yes
26258,3.9,yes
26265,4.5,yes
26283,3,yes
26285,2.5,no
26303,4,yes
26308,4,yes
26313,4,yes
26317,3.5,yes
26322,3.1,yes
26326,4.5,yes
26340,3.7,yes
26344,3,yes
26347,4,yes
26350,5,yes
26357,4,yes
26359,4.5,yes
26365,2.5,no
26366,5,yes
26375,3.7,yes
26386,3.5,yes
26391,2.5,no
26394,4,yes
26399,3.5,yes
26401,5,yes
26409,2.8,no
26413,3.2,yes
26422,3.2,yes
26429,4,yes
26444,4,yes
26453,4,yes
26464,3,yes
26467,3,yes
26471,4.4,yes
26472,3.5,yes
26492,3,yes
26498,3,yes
26504,3.2,yes
26510,2.2,no
26523,3.5,yes
26524,4.5,yes
26527,4,yes
26528,4.5,yes
26539,3,yes
26542,3,yes
26547,4.2,yes
26554,4.2,yes
26555,2.8,no
26562,3,yes
26564,3.5,yes
26567,2,no
26578,4.2,yes
26585,3.8,yes
26587,5,yes
26590,2,no
26593,2,no
26599,4,yes
26603,4.5,yes
26606,4.2,yes
26612,4,yes
26614,3.4,yes
26622,3,yes
26629,2,no
26630,3,yes
26631,3.8,yes
26645,4,yes
26649,3.8,yes
26662,4.1,yes
26676,2.5,no
26680,3.8,yes
26681,4,yes
26686,1.5,no
26693,4,yes
26694,3.5,yes
26695,3.5,yes
26696,0.5,no
26700,2.2,no
26701,3,yes
26704,4,yes
26712,4,yes
26713,4.5,yes
26717,0.5,no
26726,2.5,no
26729,3.8,yes
26732,4,yes
26736,4.5,yes
26741,1.5,no
26743,2.5,no
26745,2.5,no
26750,3.2,yes
26761,3,yes
26764,1.2,no
26765,2.8,no
26776,3.9,yes
26777,4,yes
26778,3,yes
26782,2,no
26791,1.5,no
26792,1.5,no
26796,3.5,yes
26797,3,yes
26810,4.8,yes
26812,2.8,no
26819,2.5,no
26828,1.5,no
26838,3,yes
26840,5,yes
26849,5,yes
26854,2.5,no
26861,3.5,yes
26865,3.4,yes
26870,2.7,no
26871,2.2,no
26875,4,yes
26887,3,yes
26900,3,yes
26901,2.5,no
26903,3.8,yes
26913,1.5,no
26928,5,yes
26940,2.5,no
26947,2.5,no
26958,3.5,yes
26965,3.5,yes
26974,3.2,yes
26985,4.5,yes
26999,3,yes
27002,3.5,yes
27003,3,yes
27006,3.5,yes
27008,1,no
27020,3.4,yes
27022,4,yes
27032,3.5,yes
27036,3,yes
27074,1.5,no
27075,3,yes
27105,2.5,no
27124,2,no
27134,4,yes
27140,3,yes
27155,2,no
27156,4.3,yes
27176,4.5,yes
27178,4,yes
27186,4,yes
27193,3.9,yes
27246,4,yes
27251,2.8,no
27255,3.5,yes
27266,4.1,yes
27306,1.5,no
27311,3.5,yes
27317,3.8,yes
27320,5,yes
27328,4.5,yes
27329,4,yes
27368,4,yes
27369,4,yes
27370,4.5,yes
27373,5,yes
27397,4.2,yes
27408,3.3,yes
27416,3.8,yes
27420,2,no
27426,2.5,no
27434,1.5,no
27441,3.2,yes
27450,2.5,no
27473,2.5,no
27478,3,yes
27480,4.5,yes
27482,3.8,yes
27491,3,yes
27513,3,yes
27523,5,yes
27537,3.5,yes
27539,2.5,no
27549,1.5,no
27555,3.8,yes
27563,4.3,yes
27584,3.5,yes
27592,3.8,yes
27595,0.5,no
27604,3.1,yes
27611,3.8,yes
27618,2.8,no
27619,4.5,yes
27627,4.5,yes
27644,3.5,yes
27660,3.7,yes
27664,3.2,yes
27667,3,yes
27674,3.8,yes
27683,2,no
27685,1.8,no
27689,2.5,no
27692,3.5,yes
27695,3,yes
27704,5,yes
27705,1.5,no
27706,3.2,yes
27708,4,yes
27716,4.5,yes
27721,3.7,yes
27722,4.2,yes
27728,2.2,no
27731,3.8,yes
27741,3.8,yes
27744,4.5,yes
27746,3,yes
27751,5,yes
27762,2.5,no
27768,3.8,yes
27769,3,yes
27772,2.6,no
27773,4.1,yes
27776,4.5,yes
27778,3,yes
27784,1.5,no
27788,3,yes
27790,3.5,yes
27793,1.5,no
27801,4,yes
27802,3,yes
27803,4,yes
27808,3.4,yes
27815,3.9,yes
27816,2.5,no
27820,4,yes
27821,3.2,yes
27822,2.7,no
27826,4,yes
27829,3.5,yes
27830,2.5,no
27831,3.8,yes
27834,4.3,yes
27837,2.9,no
27838,3.8,yes
27839,2.3,no
27846,3.9,yes
27850,3.8,yes
27865,2.8,no
27866,3.5,yes
27869,4.5,yes
27873,3.2,yes
27878,3.9,yes
27879,4.1,yes
27882,4,yes
27899,2.8,no
27904,3.6,yes
27905,3.5,yes
27912,3.3,yes
30707,3.8,yes
30745,4.8,yes
30749,3.8,yes
30793,3,yes
30803,4.5,yes
30810,3.5,yes
30812,3.5,yes
30816,3.2,yes
30818,2,no
30820,3.8,yes
30822,3.5,yes
30825,3.1,yes
30846,3.5,yes
30848,3.2,yes
30850,3.8,yes
30883,1.5,no
30890,3,yes
30892,0,no
30894,2.5,no
30898,3.2,yes
30994,4,yes
31000,2.5,no
31030,4,yes
31038,4,yes
31049,2.5,no
31083,2,no
31086,3.5,yes
31101,3.5,yes
31114,3,yes
31116,3.8,yes
31123,2.5,no
31150,2,no
31162,3,yes
31184,3.8,yes
31193,3.5,yes
31221,2,no
31223,2,no
31225,3.1,yes
31260,3.5,yes
31297,3.5,yes
31309,3.5,yes
31364,4.7,yes
31367,2,no
31410,3.9,yes
31420,3.2,yes
31422,0.5,no
31424,0.5,no
31427,2.3,no
31431,2,no
31433,3.1,yes
31435,4.5,yes
31437,4.2,yes
31445,2.2,no
31522,5,yes
31545,4,yes
31553,1,no
31590,3,yes
31610,4,yes
31617,3,yes
31658,4.1,yes
31660,3,yes
31664,3.5,yes
31685,3.2,yes
31692,0.5,no
31694,3.2,yes
31696,3.5,yes
31698,1,no
31700,3.2,yes
31702,4,yes
31737,3.5,yes
31804,3.2,yes
31851,3,yes
31867,3,yes
31878,3.6,yes
31903,4,yes
31909,4,yes
31921,2.5,no
31923,4,yes
31925,4,yes
31952,3.5,yes
31973,3.5,yes
32009,2.7,no
32011,2.2,no
32017,2.7,no
32019,2.4,no
32022,3.7,yes
32029,3,yes
32031,3,yes
32058,2,no
32060,3,yes
32116,2.5,no
32139,4,yes
32160,0,no
32179,4,yes
32213,2.7,no
32234,4,yes
32243,3.5,yes
32289,3.4,yes
32291,3.1,yes
32294,3.5,yes
32296,2.2,no
32298,2.3,no
32300,2.8,no
32302,4,yes
32314,3.5,yes
32371,0,no
32387,4.2,yes
32392,2.5,no
32440,2,no
32442,2.5,no
32456,4.2,yes
32460,4.2,yes
32469,4.5,yes
32511,4.5,yes
32515,2.5,no
32554,3.8,yes
32582,4.8,yes
32584,3.1,yes
32587,3.9,yes
32589,2,no
32596,3.1,yes
32598,2.9,no
32600,3.5,yes
32620,3.5,yes
32632,3.5,yes
32649,4,yes
32657,4.2,yes
32659,2.5,no
32666,1,no
32728,4,yes
32743,3,yes
32770,4.2,yes
32799,3.5,yes
32862,4,yes
32875,3,yes
32892,2.8,no
32898,3.5,yes
32906,3.5,yes
32914,3,yes
32917,4,yes
33004,3.4,yes
33085,2.2,no
33090,4,yes
33124,3.5,yes
33126,2.5,no
33132,1.5,no
33138,5,yes
33145,3,yes
33148,2.5,no
33154,4,yes
33158,2,no
33162,3.5,yes
33164,1.8,no
33166,3.9,yes
33171,2,no
33188,2.5,no
33201,4.5,yes
33237,4,yes
33294,2.5,no
33310,4.5,yes
33312,3.5,yes
33421,3.7,yes
33435,3.5,yes
33437,3.4,yes
33493,3.4,yes
33495,2.6,no
33499,2.5,no
33558,3,yes
33564,4.5,yes
33615,3.4,yes
33629,2.5,no
33639,3.3,yes
33644,2.5,no
33646,3.1,yes
33649,5,yes
33660,4.1,yes
33669,3.1,yes
33672,3,yes
33677,3.5,yes
33679,3.3,yes
33681,1.8,no
33683,3.8,yes
33725,3.2,yes
33779,4.5,yes
33781,3,yes
33794,3.9,yes
33801,3,yes
33815,3,yes
33826,2.5,no
33830,3.2,yes
33834,3.1,yes
33836,2.3,no
33838,3.5,yes
33880,3.8,yes
33893,4.5,yes
33896,3.3,yes
33903,4,yes
33966,1.5,no
34018,3,yes
34048,3.2,yes
34072,3.6,yes
34129,3,yes
34143,2,no
34148,3,yes
34150,2.8,no
34153,3.8,yes
34162,3.5,yes
34164,3.5,yes
34271,3.8,yes
34292,1.5,no
34312,5,yes
34319,3.4,yes
34321,3,yes
34323,3.7,yes
34326,3,yes
34330,3,yes
34332,2.9,no
34334,2.5,no
34336,2,no
34338,3.4,yes
34359,4,yes
34397,3,yes
34405,3.9,yes
34437,3.5,yes
34450,4.5,yes
34482,0,no
34520,2.1,no
34523,2,no
34528,3.7,yes
34530,2.8,no
34532,3,yes
34534,3.6,yes
34536,3.2,yes
34540,3,yes
34542,3.7,yes
34800,1.5,no
34811,2.5,no
35015,3.5,yes
35347,1,no
35807,4,yes
35836,3.5,yes
35957,3.4,yes
36276,2.5,no
36289,4,yes
36363,3.8,yes
36397,1.5,no
36401,2.6,no
36477,4,yes
36509,2.7,no
36517,3.5,yes
36519,3.2,yes
36525,2.7,no
36527,3.6,yes
36529,3.7,yes
36533,2.2,no
36535,3.8,yes
36537,3.3,yes
36708,3.7,yes
36850,3.8,yes
36931,3.5,yes
37211,3,yes
37240,3.5,yes
37380,2.2,no
37382,2.9,no
37384,3.3,yes
37386,2.8,no
37444,4,yes
37475,3,yes
37477,2.5,no
37495,3.5,yes
37545,3.2,yes
37720,2.9,no
37727,2.9,no
37729,3.5,yes
37731,3.7,yes
37733,3.5,yes
37736,3.5,yes
37739,3.3,yes
37741,3.9,yes
37830,3.6,yes
37844,2,no
37853,2.5,no
37857,3.6,yes
38038,3.6,yes
38061,4.1,yes
38095,4.2,yes
38159,4.5,yes
38164,4,yes
38198,4,yes
38294,2.5,no
38304,4.6,yes
38388,4.2,yes
38583,2.5,no
38798,3.1,yes
38886,3.4,yes
38992,3.5,yes
39183,3.6,yes
39231,3.5,yes
39234,3.5,yes
39292,3.8,yes
39307,2.5,no
39381,3.6,yes
39400,2.1,no
39414,3,yes
39427,3,yes
39435,2.9,no
39444,3.4,yes
39446,2.8,no
39449,2.6,no
39516,4.5,yes
39715,2.1,no
39801,2.8,no
39869,4.1,yes
40148,3.4,yes
40278,3.7,yes
40339,2.3,no
40412,4.8,yes
40414,3.7,yes
40478,2.5,no
40491,5,yes
40578,3,yes
40581,2.9,no
40583,3.5,yes
40597,2,no
40614,3.2,yes
40617,3,yes
40629,3.6,yes
40697,2.2,no
40723,3.2,yes
40732,3.5,yes
40815,3.8,yes
40819,3.8,yes
40826,3.2,yes
40851,3.4,yes
40870,3.5,yes
40946,2,no
40955,3.9,yes
40959,3.7,yes
40962,3.3,yes
40966,3.5,yes
41014,4,yes
41285,3.4,yes
41527,4,yes
41566,3.4,yes
41569,3.4,yes
41571,3.6,yes
41573,2.9,no
41617,2.8,no
41627,3.5,yes
41712,4,yes
41716,3.2,yes
41724,4.5,yes
41769,2.5,no
41828,4.5,yes
41863,4,yes
41997,3.8,yes
42002,3.4,yes
42004,3.5,yes
42007,2.8,no
42009,1.9,no
42011,2.2,no
42013,2.8,no
42015,3,yes
42018,2,no
42176,4,yes
42191,3.8,yes
42285,3,yes
42418,3.2,yes
42422,4.5,yes
42556,5,yes
42559,3,yes
42602,3.5,yes
42632,4,yes
42638,2.5,no
42718,3.8,yes
42723,2.9,no
42725,2.6,no
42728,3.6,yes
42730,3.8,yes
42732,3.5,yes
42734,3.2,yes
42738,3.1,yes
42740,3.5,yes
42761,4.5,yes
42943,2.5,no
42946,4,yes
43289,4,yes
43333,3.5,yes
43376,4.6,yes
43396,3.8,yes
43419,1,no
43460,3.3,yes
43549,3.5,yes
43556,2.8,no
43558,2,no
43560,3.2,yes
43677,2,no
43679,2.8,no
43684,4.5,yes
43708,3.2,yes
43744,3.5,yes
43836,2.9,no
43869,3.5,yes
43871,2.8,no
43904,1.3,no
43908,3,yes
43912,2,no
43914,4,yes
43917,3,yes
43919,0.8,no
43921,3.3,yes
43928,1.9,no
43930,3,yes
43932,1.8,no
43936,3,yes
44004,3.2,yes
44020,2.8,no
44022,3.2,yes
44189,4,yes
44191,3.9,yes
44193,3.8,yes
44195,4,yes
44197,3,yes
44199,3.8,yes
44204,3.2,yes
44225,2,no
44238,2.5,no
44241,2,no
44243,0.5,no
44301,3.5,yes
44397,3.1,yes
44399,1.2,no
44511,3.5,yes
44555,4.1,yes
44597,4,yes
44613,3.8,yes
44633,4.5,yes
44657,3,yes
44665,3.9,yes
44694,3.8,yes
44709,3.8,yes
44719,2.5,no
44731,1.3,no
44759,2.2,no
44761,3.9,yes
44773,3,yes
44777,4.5,yes
44788,3.5,yes
44828,3,yes
44840,2.8,no
44849,2.5,no
44851,5,yes
44864,3.2,yes
44889,4.8,yes
44929,4.2,yes
44931,4.5,yes
44937,4,yes
44943,5,yes
44972,2.2,no
44974,3.5,yes
45028,3.7,yes
45062,2.8,no
45074,2.5,no
45081,3,yes
45106,3,yes
45175,3.8,yes
