movieId,title,genres,imdbId,links,,,Ratings,Class,
91869,Being Elmo: A Puppeteer's Journey (2011),7,1787660,http://www.imdb.com/title/tt01787660,,,3.5,yes,
91873,Joyful Noise (2012),"5,12",1710396,http://www.imdb.com/title/tt01710396,,,1.5,no,
91890,"Iron Lady, The (2011)",8,1007029,http://www.imdb.com/title/tt01007029,,,3,no,
91935,Albatross (2011),8,1541149,http://www.imdb.com/title/tt01541149,,,2.5,no,
91947,"Revenant, The (2009)","5,11",1336006,http://www.imdb.com/title/tt01336006,,,4.5,yes,
91974,Underworld: Awakening (2012),"1,9,11,19",1496025,http://www.imdb.com/title/tt01496025,,,3.8,yes,
91976,"Grey, The (2012)","1,8",1601913,http://www.imdb.com/title/tt01601913,,,2.9,no,
91978,Man on a Ledge (2012),"6,16",1568338,http://www.imdb.com/title/tt01568338,,,3.2,yes,
91981,Sacrifice (Zhao shi gu er) (2010),8,1726738,http://www.imdb.com/title/tt01726738,,,2.5,no,
92008,Haywire (2011),"1,16",1506999,http://www.imdb.com/title/tt01506999,,,2.8,no,
92046,Contact High (2009),5,780002,http://www.imdb.com/title/tt0780002,,,3,no,
92048,"Whistleblower, The (2010)","8,16",896872,http://www.imdb.com/title/tt0896872,,,3.2,yes,
92094,Einstein and Eddington (2008),8,995036,http://www.imdb.com/title/tt0995036,,,3.5,yes,
92192,Apollo 18 (2011),"11,15,16",1772240,http://www.imdb.com/title/tt01772240,,,2,no,
92198,Seeking Justice (2011),"1,8,16",1214962,http://www.imdb.com/title/tt01214962,,,2,no,
92234,Red Tails (2012),"1,2,8,17",485985,http://www.imdb.com/title/tt0485985,,,1.5,no,
92243,"Flowers of 17, The (Jin líng shí san chai) (2011)","8,17",1410063,http://www.imdb.com/title/tt01410063,,,4.5,yes,
92259,Intouchables (2011),"5,8",1675434,http://www.imdb.com/title/tt01675434,,,4.1,yes,
92264,One for the Money (2012),"1,5,6",1598828,http://www.imdb.com/title/tt01598828,,,2,no,
92309,"Innkeepers, The (2011)","11,16",1594562,http://www.imdb.com/title/tt01594562,,,2.8,no,
92348,Puss in Boots (Nagagutsu o haita neko) (1969),"2,3,4,5,9,14",64714,http://www.imdb.com/title/tt064714,,,4,yes,
92391,Grave Encounters (2011),11,1703199,http://www.imdb.com/title/tt01703199,,,3.2,yes,
92420,Chronicle (2012),"1,15,16",1706593,http://www.imdb.com/title/tt01706593,,,3.4,yes,
92422,"Woman in Black, The (2012)","8,11,16",1596365,http://www.imdb.com/title/tt01596365,,,3.8,yes,
92427,Woman in Love (Rubbeldiekatz) (2011),5,1802810,http://www.imdb.com/title/tt01802810,,,1,no,
92439,"Art of Getting By, The (2011)","8,14",1645080,http://www.imdb.com/title/tt01645080,,,3,no,
92475,All Watched Over by Machines of Loving Grace (2011),7,1955162,http://www.imdb.com/title/tt01955162,,,4.2,yes,
92494,Dylan Moran: Monster (2004),"5,7",439553,http://www.imdb.com/title/tt0439553,,,5,yes,
92507,Safe House (2012),"1,6,13,16",1599348,http://www.imdb.com/title/tt01599348,,,3.4,yes,
92509,"Vow, The (2012)","8,14",1606389,http://www.imdb.com/title/tt01606389,,,2.7,no,
92535,Louis C.K.: Live at the Beacon Theater (2011),5,2112999,http://www.imdb.com/title/tt02112999,,,4.3,yes,
92637,Pitfall (Otoshiana) (1962),"6,8,9",203612,http://www.imdb.com/title/tt0203612,,,3.5,yes,
92643,Monsieur Lazhar (2011),"4,5,8",2011971,http://www.imdb.com/title/tt02011971,,,4.5,yes,
92665,"For a Good Time, Call... (2012)","5,8,14",1996264,http://www.imdb.com/title/tt01996264,,,2.5,no,
92674,Janie Jones (2010),"8,12",1509130,http://www.imdb.com/title/tt01509130,,,2.5,no,
92681,Journey 2: The Mysterious Island (2012),"1,2,5,15,19",1397514,http://www.imdb.com/title/tt01397514,,,0.5,no,
92694,Perfect Sense (2011),"8,14,15",1439572,http://www.imdb.com/title/tt01439572,,,4.2,yes,
92730,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),"4,9",249131,http://www.imdb.com/title/tt0249131,,,2,no,
92760,"Atomic Brain, The (1963)","11,15",57859,http://www.imdb.com/title/tt057859,,,3.5,yes,
92938,Ghost Rider: Spirit of Vengeance (2012),"1,9,16",1071875,http://www.imdb.com/title/tt01071875,,,1.6,no,
92954,Prayers for Bobby (2009),8,1073510,http://www.imdb.com/title/tt01073510,,,3.5,yes,
93006,"Very Potter 12, A (2009)","5,12",2033193,http://www.imdb.com/title/tt02033193,,,4.2,yes,
93008,"Very Potter Sequel, A (2010)","5,12",2040264,http://www.imdb.com/title/tt02040264,,,5,yes,
93022,Miss Nobody (2010),"5,6",1129427,http://www.imdb.com/title/tt01129427,,,5,yes,
93040,"Civil 17, The (1990)","7,17",98769,http://www.imdb.com/title/tt098769,,,4,yes,
93114,Ro.Go.Pa.G. (1963),"5,8",56171,http://www.imdb.com/title/tt056171,,,3,no,
93134,"Women on the 6th Floor, The (Les Femmes du 6ème Étage) (2010)",5,1805297,http://www.imdb.com/title/tt01805297,,,3.5,yes,
93139,Mega Shark vs. Crocosaurus (2010),"1,2,11",1705773,http://www.imdb.com/title/tt01705773,,,1.5,no,
93193,Red Hill (2010),"6,16,18",1530983,http://www.imdb.com/title/tt01530983,,,3,no,
93208,Mickey's The Prince and the Pauper (1990),"3,4",100409,http://www.imdb.com/title/tt0100409,,,2,no,
93242,Gone (2012),"8,16",1838544,http://www.imdb.com/title/tt01838544,,,1.5,no,
93270,Project X (2012),5,1636826,http://www.imdb.com/title/tt01636826,,,2.1,no,
93272,Dr. Seuss' The Lorax (2012),"3,9,12,19",1482459,http://www.imdb.com/title/tt01482459,,,3.1,yes,
93287,"Big Year, The (2011)",5,1053810,http://www.imdb.com/title/tt01053810,,,3.8,yes,
93297,Act of Valor (2012),"1,16,17",1591479,http://www.imdb.com/title/tt01591479,,,3.8,yes,
93320,Trailer Park Boys (1999),"5,6",383678,http://www.imdb.com/title/tt0383678,,,5,yes,
93326,This Means 17 (2012),"1,5,14",1596350,http://www.imdb.com/title/tt01596350,,,2.6,no,
93363,John Carter (2012),"1,2,15,19",401729,http://www.imdb.com/title/tt0401729,,,3.1,yes,
93443,Goon (2011),"5,8",1456635,http://www.imdb.com/title/tt01456635,,,3.2,yes,
93502,"Ledge, The (2011)","8,16",1535970,http://www.imdb.com/title/tt01535970,,,2.5,no,
93510,21 Jump Street (2012),"1,5,6",1232829,http://www.imdb.com/title/tt01232829,,,3.9,yes,
93512,"Jeff, Who Lives at Home (2012)","5,8",1588334,http://www.imdb.com/title/tt01588334,,,4,yes,
93563,Lockout (2012),"1,15,16",1592525,http://www.imdb.com/title/tt01592525,,,3.2,yes,
93598,"Snowtown (Snowtown Murders, The) (2011)","6,8,16",1680114,http://www.imdb.com/title/tt01680114,,,2.5,no,
93610,Space Battleship Yamato (2010),"1,2,8",1477109,http://www.imdb.com/title/tt01477109,,,3,no,
93721,Jiro Dreams of Sushi (2011),7,1772925,http://www.imdb.com/title/tt01772925,,,4.1,yes,
93723,Damsels in Distress (2011),"5,14",1667307,http://www.imdb.com/title/tt01667307,,,2.2,no,
93740,Salmon Fishing in the Yemen (2011),"5,8,14",1441952,http://www.imdb.com/title/tt01441952,,,1.5,no,
93766,Wrath of the Titans (2012),"1,2,9,19",1646987,http://www.imdb.com/title/tt01646987,,,2.6,no,
93790,Detachment (2011),8,1683526,http://www.imdb.com/title/tt01683526,,,4,yes,
93805,Iron Sky (2012),"1,5,15",1034314,http://www.imdb.com/title/tt01034314,,,3.8,yes,
93819,Absentia (2011),11,1610996,http://www.imdb.com/title/tt01610996,,,3.5,yes,
93831,American Reunion (American Pie 4) (2012),5,1605630,http://www.imdb.com/title/tt01605630,,,2.6,no,
93838,The Raid: Redemption (2011),"1,6",1899353,http://www.imdb.com/title/tt01899353,,,4.3,yes,
93840,"Cabin in the Woods, The (2012)","5,11,15,16",1259521,http://www.imdb.com/title/tt01259521,,,4,yes,
93855,God Bless America (2011),"5,8",1912398,http://www.imdb.com/title/tt01912398,,,4.5,yes,
93980,"Three Stooges, The (2012)",5,383010,http://www.imdb.com/title/tt0383010,,,1.2,no,
93982,"Raven, The (2012)","13,16",1486192,http://www.imdb.com/title/tt01486192,,,2,no,
93988,North & South (2004),"8,14",417349,http://www.imdb.com/title/tt0417349,,,4.5,yes,
94011,"Big Bang, The (2011)","1,16",1307873,http://www.imdb.com/title/tt01307873,,,1.5,no,
94015,Mirror Mirror (2012),"2,5,9",1667353,http://www.imdb.com/title/tt01667353,,,3,no,
94018,Battleship (2012),"1,15,16,19",1440129,http://www.imdb.com/title/tt01440129,,,2.3,no,
94070,"Best Exotic Marigold Hotel, The (2011)","5,8",1412386,http://www.imdb.com/title/tt01412386,,,3.9,yes,
94122,Comic-Con Episode IV: A Fan's Hope (2011),7,1605782,http://www.imdb.com/title/tt01605782,,,2,no,
94130,Bully (2011),7,1682181,http://www.imdb.com/title/tt01682181,,,3.5,yes,
94150,Hysteria (2011),"5,14",1435513,http://www.imdb.com/title/tt01435513,,,4,yes,
94160,Dante's Inferno: An Animated Epic (2010),"1,3,9",1401113,http://www.imdb.com/title/tt01401113,,,3,no,
94262,"Atomic Submarine, The (1959)","15,16",52587,http://www.imdb.com/title/tt052587,,,3,no,
94266,"Five-Year Engagement, The (2012)","5,14",1195478,http://www.imdb.com/title/tt01195478,,,2.5,no,
94323,Think Like a Man (2012),5,1621045,http://www.imdb.com/title/tt01621045,,,2.5,no,
94325,"Lucky One, The (2012)",8,1327194,http://www.imdb.com/title/tt01327194,,,4,yes,
94405,Safe (2012),"1,6,16",1656190,http://www.imdb.com/title/tt01656190,,,3.5,yes,
94478,Dark Shadows (2012),"5,11,19",1077368,http://www.imdb.com/title/tt01077368,,,2.5,no,
94494,96 Minutes (2011) ,"8,16",1641385,http://www.imdb.com/title/tt01641385,,,2.5,no,
94503,"Decoy Bride, The (2011)","5,14",1657299,http://www.imdb.com/title/tt01657299,,,3.7,yes,
94661,Rocket Singh: Salesman of the Year (2009),"5,8",1434447,http://www.imdb.com/title/tt01434447,,,4,yes,
94677,"Dictator, The (2012)",5,1645170,http://www.imdb.com/title/tt01645170,,,3.6,yes,
94735,Walking with Monsters (2005),7,490048,http://www.imdb.com/title/tt0490048,,,4,yes,
94777,Men in Black III (M.III.B.) (M.I.B.³) (2012),"1,5,15,19",1409024,http://www.imdb.com/title/tt01409024,,,3.3,yes,
94780,Snow White and the Huntsman (2012),"1,2,8",1735898,http://www.imdb.com/title/tt01735898,,,2.8,no,
94799,Sound of My Voice (2011),"8,13,15",1748207,http://www.imdb.com/title/tt01748207,,,3.5,yes,
94810,Eva (2011),"8,9,15",1298554,http://www.imdb.com/title/tt01298554,,,5,yes,
94833,"Pirates! Band of Misfits, The (2012)","2,3,4,5",1430626,http://www.imdb.com/title/tt01430626,,,3.3,yes,
94864,Prometheus (2012),"1,11,15,19",1446714,http://www.imdb.com/title/tt01446714,,,3.3,yes,
94867,"Pact, The (2012)","11,13,16",2040560,http://www.imdb.com/title/tt02040560,,,3.5,yes,
94896,Bernie (2011),"5,6,8",1704573,http://www.imdb.com/title/tt01704573,,,3.5,yes,
94919,Inhale (2010),"8,16",1196340,http://www.imdb.com/title/tt01196340,,,2.5,no,
94931,Take This Waltz (2011),"8,14",1592281,http://www.imdb.com/title/tt01592281,,,3.5,yes,
94953,Wanderlust (2012),5,1655460,http://www.imdb.com/title/tt01655460,,,3,no,
94959,Moonrise Kingdom (2012),"5,8,14",1748122,http://www.imdb.com/title/tt01748122,,,3.8,yes,
94985,Get the Gringo (2012),"1,6,8,16",1567609,http://www.imdb.com/title/tt01567609,,,3.8,yes,
95004,Superman/Doomsday (2007) ,"1,3",934706,http://www.imdb.com/title/tt0934706,,,4,yes,
95067,"Thousand Words, A (2012)","5,8",763831,http://www.imdb.com/title/tt0763831,,,2.8,no,
95088,Safety Not Guaranteed (2012),"5,8",1862079,http://www.imdb.com/title/tt01862079,,,3.8,yes,
95105,Madagascar 3: Europe's Most Wanted (2012),"2,3,4,5,19",1277953,http://www.imdb.com/title/tt01277953,,,3.4,yes,
95135,Your Sister's Sister (2011),"5,8",1742336,http://www.imdb.com/title/tt01742336,,,4,yes,
95145,Dragon Ball: The Curse Of The Blood Rubies (Doragon bôru: Shenron no densetsu) (1986),"1,2,3,4",142251,http://www.imdb.com/title/tt0142251,,,3.5,yes,
95147,Dragon Ball: Sleeping Princess in Devil's Castle (Doragon bôru: Majinjô no nemuri hime) (1987),"1,2,3,4",142249,http://www.imdb.com/title/tt0142249,,,3.2,yes,
95149,Superman/Batman: Public Enemies (2009),"1,3,9",1398941,http://www.imdb.com/title/tt01398941,,,5,yes,
95163,Dragon Ball: Mystical 2 (Doragon bôru: Makafushigi dai bôken) (1988),"1,2,3,4",142248,http://www.imdb.com/title/tt0142248,,,3.5,yes,
95165,Dragon Ball Z the Movie: The World's Strongest (a.k.a. Dragon Ball Z: The Strongest Guy in The World) (Doragon bôru Z: Kono yo de ichiban tsuyoi yatsu) (1990),"1,2,3,15,16",142240,http://www.imdb.com/title/tt0142240,,,4,yes,
95167,Brave (2012),"1,2,3,4",1217209,http://www.imdb.com/title/tt01217209,,,3.5,yes,
95170,Beauty and the Beast: The Enchanted Christmas (1997),"3,4,9,12",118692,http://www.imdb.com/title/tt0118692,,,4,yes,
95175,Front of the Class (2008),8,1292594,http://www.imdb.com/title/tt01292594,,,5,yes,
95182,Dragon Ball Z the Movie: The Tree of Might (Doragon bôru Z 3: Chikyû marugoto chô kessen) (1990),"1,2,3,15",142233,http://www.imdb.com/title/tt0142233,,,3,no,
95193,Pocahontas II: Journey to a New World (1998) ,"2,3,4",143808,http://www.imdb.com/title/tt0143808,,,2,no,
95199,What to Expect When You're Expecting (2012),"5,8,14",1586265,http://www.imdb.com/title/tt01586265,,,3,no,
95201,To Rome with Love (2012),5,1859650,http://www.imdb.com/title/tt01859650,,,3,no,
95207,Abraham Lincoln: Vampire Hunter (2012),"1,9,11,16",1611224,http://www.imdb.com/title/tt01611224,,,2.8,no,
95218,First Position (2011),7,2008513,http://www.imdb.com/title/tt02008513,,,3.5,yes,
95307,Rock of Ages (2012),"5,8,12,19",1336608,http://www.imdb.com/title/tt01336608,,,2.8,no,
95309,Seeking a Friend for the End of the World (2012),"5,8,14",1307068,http://www.imdb.com/title/tt01307068,,,4.2,yes,
95311,Presto (2008),"3,4,5,9",1245104,http://www.imdb.com/title/tt01245104,,,5,yes,
95313,Jack-Jack Attack (2005),"2,3,4,5",455565,http://www.imdb.com/title/tt0455565,,,4.5,yes,
95377,One Man Band (2005),"3,5,12",479113,http://www.imdb.com/title/tt0479113,,,3.8,yes,
95441,Ted (2012),"5,9",1637725,http://www.imdb.com/title/tt01637725,,,3.3,yes,
95449,Magic Mike (2012),"8,14",1915581,http://www.imdb.com/title/tt01915581,,,2.7,no,
95473,Dragon Ball Z: The Return of Cooler (Doragon bôru Z 6: Gekitotsu! Hyakuoku pawâ no senshi) (1992),"1,2,3",142237,http://www.imdb.com/title/tt0142237,,,4,yes,
95475,Dragon Ball Z: Cooler's Revenge (Doragon bôru Z 5: Tobikkiri no saikyô tai saikyô) (1991),"1,2,3",1125254,http://www.imdb.com/title/tt01125254,,,4,yes,
95497,Dragon Ball Z: Super Android 13! (Doragon bôru Z 7: Kyokugen batoru!! San dai sûpâ saiyajin) (1992),"1,2,3",142241,http://www.imdb.com/title/tt0142241,,,3.8,yes,
95499,Dragon Ball Z: Broly - The Legendary Super Saiyan (Doragon bôru Z 8: Moetsukiro!! Nessen retsusen-chô gekisen) (1993),"1,2,3",142242,http://www.imdb.com/title/tt0142242,,,4,yes,
95508,Cleanskin (2012),"6,8,16",1598873,http://www.imdb.com/title/tt01598873,,,3.5,yes,
95510,"Amazing Spider-Man, The (2012)","1,2,15,19",948470,http://www.imdb.com/title/tt0948470,,,3.2,yes,
95519,Dragon Ball Z: Bojack Unbound (Doragon bôru Z 9: Ginga girigiri!! Butchigiri no sugoi yatsu) (1993),"1,2,3,9",142238,http://www.imdb.com/title/tt0142238,,,4,yes,
95543,Ice Age 4: Continental Drift (2012),"2,3,5",1667889,http://www.imdb.com/title/tt01667889,,,2.9,no,
95558,Beasts of the Southern Wild (2012),"8,9",2125435,http://www.imdb.com/title/tt02125435,,,3.4,yes,
95583,Savages (2012),"6,8,16",1615065,http://www.imdb.com/title/tt01615065,,,2.8,no,
95624,"Firm, The (2009)",8,1313113,http://www.imdb.com/title/tt01313113,,,3,no,
95633,Spirit Camp (2009),11,1078933,http://www.imdb.com/title/tt01078933,,,4.5,yes,
95654,Geri's Game (1997),"3,4",131409,http://www.imdb.com/title/tt0131409,,,4.2,yes,
95690,Some Guy Who Kills People (2011),"5,16",1568341,http://www.imdb.com/title/tt01568341,,,4.5,yes,
95717,Treasure Island (2012),2,1820723,http://www.imdb.com/title/tt01820723,,,2,no,
95720,"Watch, The (2012)","5,15",1298649,http://www.imdb.com/title/tt01298649,,,3,no,
95738,"2s of Mary-Kate and Ashley, The: The Case of the Christmas Caper (1995)","4,12,13",283851,http://www.imdb.com/title/tt0283851,,,3,no,
95744,2 Days in New York (2012),5,1602472,http://www.imdb.com/title/tt01602472,,,2.5,no,
95761,Killer Joe (2011),"6,16",1726669,http://www.imdb.com/title/tt01726669,,,4.5,yes,
95771,Dragon Ball Z: Broly Second Coming (Doragon bôru Z 10: Kiken na futari! Sûpâ senshi wa nemurenai) (1994),"1,2,3",285036,http://www.imdb.com/title/tt0285036,,,4,yes,
95780,Dragon Ball Z: Bio-Broly (Doragon bôru Z 11: Sûpâ senshi gekiha! Katsu no wa ore da) (1994),"1,2,3",142234,http://www.imdb.com/title/tt0142234,,,4,yes,
95796,Anaconda: The Offspring (2008),"1,11,15,16",1137996,http://www.imdb.com/title/tt01137996,,,0.5,no,
95839,"Christmas Carol, A (1999)","8,9",216621,http://www.imdb.com/title/tt0216621,,,3,no,
95843,Goodbye Charlie (1964),"5,9,14",58154,http://www.imdb.com/title/tt058154,,,5,yes,
95858,For the Birds (2000),"3,4,5",248808,http://www.imdb.com/title/tt0248808,,,3.9,yes,
95873,Ruby Sparks (2012),"5,9,14",1839492,http://www.imdb.com/title/tt01839492,,,3.5,yes,
95875,Total Recall (2012),"1,15,16",1386703,http://www.imdb.com/title/tt01386703,,,3.2,yes,
95939,"Angels' Share, The (2012)","5,8",1924394,http://www.imdb.com/title/tt01924394,,,4,yes,
95949,"Immature, The (Immaturi) (2011)",5,1630637,http://www.imdb.com/title/tt01630637,,,3.5,yes,
95965,Dragon Ball Z: Bardock - The Father of Goku (Doragon bôru Z: Tatta hitori no saishuu kessen - Furiiza ni itonda Z senshi Kakarotto no chichi) (1990),"1,2,3",142245,http://www.imdb.com/title/tt0142245,,,4,yes,
96004,Dragon Ball Z: The History of Trunks (Doragon bôru Z: Zetsubô e no hankô!! Nokosareta chô senshi - Gohan to Torankusu) (1993),"1,2,3",142247,http://www.imdb.com/title/tt0142247,,,3.2,yes,
96007,Dragon Ball GT: A Hero's Legacy (Doragon bôru GT: Gokû gaiden! Yûki no akashi wa sû-shin-chû) (1997),"1,2,3",142232,http://www.imdb.com/title/tt0142232,,,2,no,
96020,Sidewalls (Medianeras) (2011),8,1235841,http://www.imdb.com/title/tt01235841,,,3.7,yes,
96079,Skyfall (2012),"1,2,16,19",1074638,http://www.imdb.com/title/tt01074638,,,3.8,yes,
96084,Hands Over the City (Le mani sulla città) (1963),8,57286,http://www.imdb.com/title/tt057286,,,4.5,yes,
96110,"Campaign, The (2012)",5,1790886,http://www.imdb.com/title/tt01790886,,,3.4,yes,
96114,Brake (2012),"6,16",1990181,http://www.imdb.com/title/tt01990181,,,2,no,
96121,Hope Springs (2012),"5,8",1535438,http://www.imdb.com/title/tt01535438,,,1,no,
96150,"Queen of Versailles, The (2012)",7,2125666,http://www.imdb.com/title/tt02125666,,,2,no,
96281,ParaNorman (2012),"2,3,5",1623288,http://www.imdb.com/title/tt01623288,,,3.5,yes,
96283,Diary of a Wimpy Kid: Dog Days (2012),"4,5",2023453,http://www.imdb.com/title/tt02023453,,,3,no,
96373,Broken (2012),8,1441940,http://www.imdb.com/title/tt01441940,,,4.5,yes,
96411,6 Days to Air: The Making of South Park (2011),7,2076781,http://www.imdb.com/title/tt02076781,,,4,yes,
96417,Premium Rush (2012),"1,16",1547234,http://www.imdb.com/title/tt01547234,,,3.2,yes,
96430,"Odd Life of Timothy Green, The (2012)","5,8,9",1462769,http://www.imdb.com/title/tt01462769,,,5,yes,
96432,Lawless (2012),"6,8",1212450,http://www.imdb.com/title/tt01212450,,,3.6,yes,
96448,Piranha 3DD (a.k.a. Piranha DD) (2012),"5,11",1714203,http://www.imdb.com/title/tt01714203,,,2.2,no,
96471,Prime Suspect 3 (1993),"6,8,13",106104,http://www.imdb.com/title/tt0106104,,,3,no,
96488,Searching for Sugar Man (2012),7,2125608,http://www.imdb.com/title/tt02125608,,,4.2,yes,
96518,Prime Suspect 6: The Last Witness (2003),"8,16",365651,http://www.imdb.com/title/tt0365651,,,3,no,
96520,Prime Suspect: The Lost Child (1995),"8,13",114182,http://www.imdb.com/title/tt0114182,,,2,no,
96530,Conception (2011),"5,14",1619277,http://www.imdb.com/title/tt01619277,,,2.5,no,
96563,Paradise Lost 3: Purgatory (2011),7,2028530,http://www.imdb.com/title/tt02028530,,,4,yes,
96567,"Words, The (2012)","8,14",1840417,http://www.imdb.com/title/tt01840417,,,4,yes,
96588,Pitch Perfect (2012),"5,12",1981677,http://www.imdb.com/title/tt01981677,,,3.6,yes,
96606,Samsara (2011),7,770802,http://www.imdb.com/title/tt0770802,,,3.8,yes,
96608,Runaway Brain (1995) ,"3,5,15",114308,http://www.imdb.com/title/tt0114308,,,5,yes,
96610,Looper (2012),"1,6,15",1276104,http://www.imdb.com/title/tt01276104,,,3.6,yes,
96616,That's My Boy (2012),5,1232200,http://www.imdb.com/title/tt01232200,,,2.5,no,
96655,Robot & Frank (2012),"5,8,15",1990314,http://www.imdb.com/title/tt01990314,,,3,no,
96691,Resident Evil: Retribution (2012),"1,11,15,19",1855325,http://www.imdb.com/title/tt01855325,,,3.8,yes,
96726,Lola Versus (2012),"5,14",1710417,http://www.imdb.com/title/tt01710417,,,1.5,no,
96728,"Master, The (2012)",8,1560747,http://www.imdb.com/title/tt01560747,,,3.9,yes,
96737,Dredd (2012),"1,15",1343727,http://www.imdb.com/title/tt01343727,,,3.7,yes,
96811,End of Watch (2012),"6,8,16",1855199,http://www.imdb.com/title/tt01855199,,,3.9,yes,
96815,V/H/S (2012),"11,16",2105044,http://www.imdb.com/title/tt02105044,,,2.8,no,
96821,"Perks of Being a Wallflower, The (2012)","8,14",1659337,http://www.imdb.com/title/tt01659337,,,3.8,yes,
96829,"Hunt, The (Jagten) (2012)",8,2106476,http://www.imdb.com/title/tt02106476,,,4.3,yes,
96832,Holy Motors (2012),"8,9,12,13,15",2076220,http://www.imdb.com/title/tt02076220,,,5,yes,
96861,Taken 2 (2012),"1,6,8,16",1397280,http://www.imdb.com/title/tt01397280,,,3.3,yes,
96917,House at the End of the Street (2012),"11,16",1582507,http://www.imdb.com/title/tt01582507,,,4,yes,
96935,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),"5,9,14",319901,http://www.imdb.com/title/tt0319901,,,5,yes,
96945,Love Lasts Three Years (L'amour dure trois ans) (2011),"5,8,14",1638328,http://www.imdb.com/title/tt01638328,,,3.5,yes,
96964,"Tall Man, The (2012)","6,8,13",1658837,http://www.imdb.com/title/tt01658837,,,1.5,no,
96975,LOL (2012),"5,8,14",1592873,http://www.imdb.com/title/tt01592873,,,3.5,yes,
97024,Rust and Bone (De rouille et d'os) (2012),"8,14",2053425,http://www.imdb.com/title/tt02053425,,,0.5,no,
97168,Marley (2012),7,1183919,http://www.imdb.com/title/tt01183919,,,3.5,yes,
97172,Frankenweenie (2012),"3,5,11,19",1142977,http://www.imdb.com/title/tt01142977,,,2.5,no,
97188,Sinister (2012),"11,16",1922777,http://www.imdb.com/title/tt01922777,,,4,yes,
97194,"Thing: Terror Takes Shape, The (1998)",7,376921,http://www.imdb.com/title/tt0376921,,,1,no,
97225,Hotel Transylvania (2012),"3,4,5",837562,http://www.imdb.com/title/tt0837562,,,3.4,yes,
97230,Side by Side (2012),7,2014338,http://www.imdb.com/title/tt02014338,,,3,no,
97285,Take Aim at the Police Van (Sono gosôsha wo nerae: 'Jûsangô taihisen' yori) (1960),"1,6,13",54325,http://www.imdb.com/title/tt054325,,,3.5,yes,
97304,Argo (2012),"8,16",1024648,http://www.imdb.com/title/tt01024648,,,4,yes,
97306,Seven Psychopaths (2012),"5,6",1931533,http://www.imdb.com/title/tt01931533,,,3.5,yes,
97328,Liberal Arts (2012),"5,8",1872818,http://www.imdb.com/title/tt01872818,,,3,no,
97470,Catch .44 (2011),"1,8,16",1886493,http://www.imdb.com/title/tt01886493,,,1.2,no,
97643,[REC]³ 3 Génesis (2012),"11,16",1649444,http://www.imdb.com/title/tt01649444,,,3,no,
97665,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),"2,5",1597522,http://www.imdb.com/title/tt01597522,,,2.5,no,
97701,Paranormal Activity 4 (2012),"11,19",2109184,http://www.imdb.com/title/tt02109184,,,3,no,
97742,Alex Cross (2012),"1,6,13,16",1712170,http://www.imdb.com/title/tt01712170,,,1.5,no,
97752,Cloud Atlas (2012),"8,15,19",1371111,http://www.imdb.com/title/tt01371111,,,3.7,yes,
97757,'Hellboy': The Seeds of Creation (2004),"1,2,5,7,9",424755,http://www.imdb.com/title/tt0424755,,,4,yes,
97785,Silent Hill: Revelation 3D (2012),"11,13,16",938330,http://www.imdb.com/title/tt0938330,,,3,no,
97836,Here Comes the Boom (2012),"1,5",1648179,http://www.imdb.com/title/tt01648179,,,2.6,no,
97858,Mental (2012),"5,8",1655416,http://www.imdb.com/title/tt01655416,,,2,no,
97860,Killing Them Softly (2012),"6,8,16",1764234,http://www.imdb.com/title/tt01764234,,,3.1,yes,
97866,"Imposter, The (2012)",7,1966604,http://www.imdb.com/title/tt01966604,,,4.8,yes,
97870,"Sessions, The (Surrogate, The) (2012)",8,1866249,http://www.imdb.com/title/tt01866249,,,4,yes,
97904,Smashed (2012),"5,8",2063781,http://www.imdb.com/title/tt02063781,,,4,yes,
97913,Wreck-It Ralph (2012),"3,5",1772341,http://www.imdb.com/title/tt01772341,,,3.8,yes,
97921,Silver Linings Playbook (2012),"5,8",1045658,http://www.imdb.com/title/tt01045658,,,3.7,yes,
97923,Flight (2012),8,1907668,http://www.imdb.com/title/tt01907668,,,3.5,yes,
97936,Anna Karenina (2012),8,1781769,http://www.imdb.com/title/tt01781769,,,3,no,
97938,Life of Pi (2012),"2,8,19",454876,http://www.imdb.com/title/tt0454876,,,3.6,yes,
97950,"Man with the Iron Fists, The (2012)","1,2,6",1258972,http://www.imdb.com/title/tt01258972,,,2.5,no,
97988,"Bay, The (2012)","11,15,16",1713476,http://www.imdb.com/title/tt01713476,,,2.5,no,
98061,Himizu (2011),"4,6,8",1900893,http://www.imdb.com/title/tt01900893,,,3.5,yes,
98083,Jackass 3.5 (2011),"5,7",1753968,http://www.imdb.com/title/tt01753968,,,4,yes,
98122,Indie Game: The Movie (2012),7,1942884,http://www.imdb.com/title/tt01942884,,,3,no,
98124,"Batman: The Dark Knight Returns, Part 1 (2012)","1,3,15",2313197,http://www.imdb.com/title/tt02313197,,,3.9,yes,
98154,Lincoln (2012),"8,17",443272,http://www.imdb.com/title/tt0443272,,,4.5,yes,
98160,Nature Calls (2012),5,1493157,http://www.imdb.com/title/tt01493157,,,1.5,no,
