movieId,title,genres,imdbId,links
137517,Carnival Magic (1981),"8,9",207374,http://www.imdb.com/title/tt0207374
137595,Magic Mike XXL (2015),"5,8",2268016,http://www.imdb.com/title/tt02268016
137857,The Jungle Book (2016),"2,8,9",3040964,http://www.imdb.com/title/tt03040964
137859,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans (1993),"1,2,3",1286785,http://www.imdb.com/title/tt01286785
137863,Dragon Ball Z: Resurrection of F (2015),"1,2,3,9",3819668,http://www.imdb.com/title/tt03819668
138036,The Man from U.N.C.L.E. (2015),"1,2,5",1638355,http://www.imdb.com/title/tt01638355
138186,Sorrow (2015),"6,8,11",2140423,http://www.imdb.com/title/tt02140423
138204,7 Days in Hell (2015),5,3895884,http://www.imdb.com/title/tt03895884
138208,The Walk (2015),"2,8,16",3488710,http://www.imdb.com/title/tt03488710
138210,13 Hours (2016),8,4172430,http://www.imdb.com/title/tt04172430
138396,There Will Come a Day (2013),"5,8",1951299,http://www.imdb.com/title/tt01951299
138546,The Opposite Sex (2014),5,2796678,http://www.imdb.com/title/tt02796678
138610,The Gallows (2015),"11,16",2309260,http://www.imdb.com/title/tt02309260
138632,Tokyo Tribe (2014),"1,6,8,15",2808986,http://www.imdb.com/title/tt02808986
138702,Feast (2014),"3,4,5,8,14",3689498,http://www.imdb.com/title/tt03689498
138798,Joe Dirt 2: Beautiful Loser (2015),5,4126340,http://www.imdb.com/title/tt04126340
138835,Return to Treasure Island (1988),"2,3,5",122227,http://www.imdb.com/title/tt0122227
138966,Nasu: Summer in Andalusia (2003),3,382868,http://www.imdb.com/title/tt0382868
139052,Dark Places (2015),"8,13,16",2402101,http://www.imdb.com/title/tt02402101
139130,Afro Samurai (2007),"1,2,3,8,9",465316,http://www.imdb.com/title/tt0465316
139157,Massu Engira Maasilamani (2015),"5,11,16",4328798,http://www.imdb.com/title/tt04328798
139385,The Revenant (2015),"2,8",1663202,http://www.imdb.com/title/tt01663202
139415,Irrational Man (2015),"6,8",3715320,http://www.imdb.com/title/tt03715320
139511,Exte: Hair Extensions (2007),11,904049,http://www.imdb.com/title/tt0904049
139640,Ooops! Noah is Gone... (2015),3,3411432,http://www.imdb.com/title/tt03411432
139642,Southpaw (2015),"1,8",1798684,http://www.imdb.com/title/tt01798684
139644,Sicario (2015),"6,8,13",3397884,http://www.imdb.com/title/tt03397884
139655,Goodnight Mommy (Ich seh ich seh) (2014),"8,9,11,16",3086442,http://www.imdb.com/title/tt03086442
139717,10 Cent Pistol (2015),"6,16",2134170,http://www.imdb.com/title/tt02134170
139747,Before We Go (2014),14,443465,http://www.imdb.com/title/tt0443465
139855,Anomalisa (2015),"3,5,9",2401878,http://www.imdb.com/title/tt02401878
139857,Colonia (2016),16,4005402,http://www.imdb.com/title/tt04005402
139859,Ghost in the Shell Arise - Border 2: Ghost Whispers (2013),"1,3,15,16",3017864,http://www.imdb.com/title/tt03017864
139915,How to Make Love Like an Englishman (2014),"5,14",1725986,http://www.imdb.com/title/tt01725986
139994,Fracchia contro Dracula (1985),"5,11",128221,http://www.imdb.com/title/tt0128221
140016,Always Watching: A Marble Hornets Story (2015),11,2737926,http://www.imdb.com/title/tt02737926
140038,Madly in Love (1981),5,82562,http://www.imdb.com/title/tt082562
140110,The Intern (2015),5,2361509,http://www.imdb.com/title/tt02361509
140133,Hollywood Chainsaw Hookers (1988),"5,11",95312,http://www.imdb.com/title/tt095312
140162,Love (2015),"8,14",3774694,http://www.imdb.com/title/tt03774694
140174,Room (2015),8,3170832,http://www.imdb.com/title/tt03170832
140237,The Runner (2015),8,3687398,http://www.imdb.com/title/tt03687398
140247,The Gift (2015),"8,11",4178092,http://www.imdb.com/title/tt04178092
140265,George Carlin: Jammin' in New York (1992),5,246643,http://www.imdb.com/title/tt0246643
140267,The Witch (2015),11,4263482,http://www.imdb.com/title/tt04263482
140289,Men & Chicken (2015),"5,8",3877674,http://www.imdb.com/title/tt03877674
140301,The Escort (2015),"5,14",3793788,http://www.imdb.com/title/tt03793788
140359,Doctor Who: The Waters of Mars (2009),"2,4,15",1413314,http://www.imdb.com/title/tt01413314
140481,"Family Guy Presents: Something, Something, Something, Dark Side (2009)","3,5,15",1329665,http://www.imdb.com/title/tt01329665
140523,"Visit, The (2015)","5,11",3567288,http://www.imdb.com/title/tt03567288
140525,Secret in Their Eyes (2015),"6,8,13",1741273,http://www.imdb.com/title/tt01741273
140541,The Electric Hotel (1908),"3,5,15",516,http://www.imdb.com/title/tt0516
140561,Jeff Ross Roasts Criminals: Live at Brazos County Jail (2015),"5,7",4705522,http://www.imdb.com/title/tt04705522
140627,Battle For Sevastopol (2015),"8,14,17",4084744,http://www.imdb.com/title/tt04084744
140711,American Ultra (2015),"1,5,15,16",3316948,http://www.imdb.com/title/tt03316948
140715,Straight Outta Compton (2015),8,1398426,http://www.imdb.com/title/tt01398426
140725,Cop Car (2015),"6,16",3813310,http://www.imdb.com/title/tt03813310
140737,The Lost Room (2006),"1,9,13",830361,http://www.imdb.com/title/tt0830361
140816,Tangerine (2015),"5,8",3824458,http://www.imdb.com/title/tt03824458
140850,Every Secret Thing (2014),"6,8,13,16",1706598,http://www.imdb.com/title/tt01706598
140852,964 Pinocchio (1991),"11,15",225009,http://www.imdb.com/title/tt0225009
140928,Joy (2015),"5,8",2446980,http://www.imdb.com/title/tt02446980
140956,Ready Player One,"1,15,16",1677720,http://www.imdb.com/title/tt01677720
141004,Victor Frankenstein (2015),"8,11,15",1976009,http://www.imdb.com/title/tt01976009
141131,Guardians (2016),(no genres listed),4600952,http://www.imdb.com/title/tt04600952
141400,Invincible Shaolin (1978),1,77973,http://www.imdb.com/title/tt077973
141408,Scouts Guide to the Zombie Apocalypse (2015),"1,5,11",1727776,http://www.imdb.com/title/tt01727776
141422,Suffragette (2015),8,3077214,http://www.imdb.com/title/tt03077214
141513,Fort Tilden (2014),5,3457734,http://www.imdb.com/title/tt03457734
141544,Turbo Kid (2015),"1,2,15",3672742,http://www.imdb.com/title/tt03672742
141646,The Unauthorized Saved by the Bell Story (2014),"5,8",3816372,http://www.imdb.com/title/tt03816372
141668,17 Room (2015),8,3832914,http://www.imdb.com/title/tt03832914
141688,Legend (2015),"6,16",3569230,http://www.imdb.com/title/tt03569230
141718,Deathgasm (2015),"5,11",3705412,http://www.imdb.com/title/tt03705412
141749,The Danish Girl (2015),8,810819,http://www.imdb.com/title/tt0810819
141799,Cooties (2015),"5,11",2490326,http://www.imdb.com/title/tt02490326
141810,Autumn Marathon (1979),"5,8",79679,http://www.imdb.com/title/tt079679
141816,12 Chairs (1976),"2,5",75468,http://www.imdb.com/title/tt075468
141818,Ordinary Miracle (1978),"5,8,9,14",186408,http://www.imdb.com/title/tt0186408
141820,Old Men: Robbers (1971),5,67789,http://www.imdb.com/title/tt067789
141830,Unbelievable 2s of Italians in Russia (1974),"2,5",70439,http://www.imdb.com/title/tt070439
141836,It Can't Be! (1975),5,73442,http://www.imdb.com/title/tt073442
141844,12 Chairs (1971),"2,5",65670,http://www.imdb.com/title/tt065670
141846,Steve Jobs: The Man in the Machine (2015),7,4425064,http://www.imdb.com/title/tt04425064
141866,Green Room (2015),(no genres listed),4062536,http://www.imdb.com/title/tt04062536
141890,Beasts of No Nation (2015),"8,17",1365050,http://www.imdb.com/title/tt01365050
141928,Bloodsucking Bastards (2015),"5,11",3487994,http://www.imdb.com/title/tt03487994
141994,Saving Christmas (2014),"4,5",4009460,http://www.imdb.com/title/tt04009460
142020,Oscar (1967),5,62083,http://www.imdb.com/title/tt062083
142056,Iron Man & Hulk: Heroes United (2013),"1,2,3",3221698,http://www.imdb.com/title/tt03221698
142074,Knock Knock (2015),"6,11,16",3605418,http://www.imdb.com/title/tt03605418
142115,The Blue Planet (2001),7,296310,http://www.imdb.com/title/tt0296310
142196,Cornered! (2009),"5,11",1151911,http://www.imdb.com/title/tt01151911
142222,Demolition (2016),8,1172049,http://www.imdb.com/title/tt01172049
142366,Cigarette Burns (2005),"11,16",643109,http://www.imdb.com/title/tt0643109
142372,Our Brand Is Crisis (2015),"5,8",1018765,http://www.imdb.com/title/tt01018765
142420,High Rise (2015),"1,8,15",462335,http://www.imdb.com/title/tt0462335
142422,The Night Before (2015),5,3530002,http://www.imdb.com/title/tt03530002
142424,Into the Forest (2015),"8,15",2625810,http://www.imdb.com/title/tt02625810
142444,The Editor (2015),"5,11,13",3067274,http://www.imdb.com/title/tt03067274
142448,Everest (2015),"2,8,16",2719848,http://www.imdb.com/title/tt02719848
142456,The Brand New Testament (2015),(no genres listed),3792960,http://www.imdb.com/title/tt03792960
142488,Spotlight (2015),16,1895587,http://www.imdb.com/title/tt01895587
142507,Pawn Sacrifice (2015),8,1596345,http://www.imdb.com/title/tt01596345
142509,Hardcore Henry (2015),"1,2,15",3072482,http://www.imdb.com/title/tt03072482
142536,Burnt (2015),8,2503944,http://www.imdb.com/title/tt02503944
142550,Ryuzo and the Seven Henchmen (2015),"1,5",4176776,http://www.imdb.com/title/tt04176776
142558,If I Were a Rich Man (2002),5,315152,http://www.imdb.com/title/tt0315152
142598,Last Shift (2014),11,2965466,http://www.imdb.com/title/tt02965466
142602,"F*ck You, Goethe 2 (2015)",5,3702996,http://www.imdb.com/title/tt03702996
142831,Garam Masala (2005),5,453671,http://www.imdb.com/title/tt0453671
142961,Life Eternal (2015),"5,6,16",3642618,http://www.imdb.com/title/tt03642618
142997,Hotel Transylvania 2 (2015),"3,5",2510894,http://www.imdb.com/title/tt02510894
143001,Anti-Social (2015),6,3475596,http://www.imdb.com/title/tt03475596
143031,Jump In! (2007),"5,8,14",805559,http://www.imdb.com/title/tt0805559
143245,The Little Prince (2015),"3,9",1754656,http://www.imdb.com/title/tt01754656
143255,Narcopolis (2014),"13,15,16",1957938,http://www.imdb.com/title/tt01957938
143257,Ashby (2015),"5,8",3774466,http://www.imdb.com/title/tt03774466
143355,Wonder Woman (2017),"1,2,9",451279,http://www.imdb.com/title/tt0451279
143365,The Circle (2016),"8,15,16",4287320,http://www.imdb.com/title/tt04287320
143367,Silence (2016),"8,16",490215,http://www.imdb.com/title/tt0490215
143385,Bridge of Spies (2015),"8,16",3682448,http://www.imdb.com/title/tt03682448
143410,Hyena Road,(no genres listed),4034452,http://www.imdb.com/title/tt04034452
143458,The Great Hypnotist (2014),"8,13,16",3720058,http://www.imdb.com/title/tt03720058
143472,Into the Grizzly Maze (2015),"1,11,16",1694021,http://www.imdb.com/title/tt01694021
143511,Human (2015),7,3327994,http://www.imdb.com/title/tt03327994
143525,Chasuke's Journey (2015),"5,8",3560464,http://www.imdb.com/title/tt03560464
143559,L.A. Slasher (2015),"5,6,9",2735292,http://www.imdb.com/title/tt02735292
143859,"Hail, Caesar! (2016)",5,475290,http://www.imdb.com/title/tt0475290
143896,How To Change The World (2015),7,4144504,http://www.imdb.com/title/tt04144504
143969,Er ist wieder da (2015),5,4176826,http://www.imdb.com/title/tt04176826
144210,Just Eat It: A Food Waste Story (2014),7,3597400,http://www.imdb.com/title/tt03597400
144222,Bros Before Hos (2013),5,2947832,http://www.imdb.com/title/tt02947832
144262,Slow Learners (2015),"5,14",2537390,http://www.imdb.com/title/tt02537390
144352,Unforgiven (2013),"1,6,8",2347134,http://www.imdb.com/title/tt02347134
144478,"Sex, Drugs & Taxation (2013)","5,8",2191400,http://www.imdb.com/title/tt02191400
144522,Sky High (2003),"1,11,16",398563,http://www.imdb.com/title/tt0398563
144606,Confessions of a Dangerous Mind (2002),"5,6,8,14,16",270288,http://www.imdb.com/title/tt0270288
144620,Goosebumps (2015),"2,5,11",1051904,http://www.imdb.com/title/tt01051904
144714,The Perfect Guy (2015),"8,16",3862750,http://www.imdb.com/title/tt03862750
144716,Rock the Kasbah (2015),5,3164256,http://www.imdb.com/title/tt03164256
144734,Freaks of Nature (2015),"5,11,15",1817771,http://www.imdb.com/title/tt01817771
144976,Bone Tomahawk (2015),"11,18",2494362,http://www.imdb.com/title/tt02494362
145080,Extraordinary Tales (2015),"3,11,13",3454574,http://www.imdb.com/title/tt03454574
145150,The Dressmaker (2015),"5,8,16",2910904,http://www.imdb.com/title/tt02910904
145283,Nowitzki: The Perfect Shot (2014),7,3626804,http://www.imdb.com/title/tt03626804
145418,Trumbo (2015),8,3203606,http://www.imdb.com/title/tt03203606
145491,Our Lips Are Sealed (2000),"4,5,8",270560,http://www.imdb.com/title/tt0270560
145724,Idaho Transfer (1973),15,71647,http://www.imdb.com/title/tt071647
145745,Witch Hunt (1999),"6,8",187598,http://www.imdb.com/title/tt0187598
145839,Concussion (2015),8,3322364,http://www.imdb.com/title/tt03322364
145935,"Peanuts Movie, The (2015)","2,3,4,5",2452042,http://www.imdb.com/title/tt02452042
145951,Bloodsport: The Dark Kumite (1999),"1,16",172184,http://www.imdb.com/title/tt0172184
145994,Formula of Love (1984),5,216755,http://www.imdb.com/title/tt0216755
146024,A Man from Boulevard des Capucines (1987),"5,14,18",92745,http://www.imdb.com/title/tt092745
146028,The 2s of Sherlock Holmes and Dr. Watson: The Hound of the Baskervilles (1981),"6,13",83100,http://www.imdb.com/title/tt083100
146210,Blue Mountain State: The Rise of Thadland (2015),5,3748440,http://www.imdb.com/title/tt03748440
146244,Dil To Pagal Hai (1997),"5,8,14",118983,http://www.imdb.com/title/tt0118983
146309,The Boy and the Beast (2015),"1,2,3",4272866,http://www.imdb.com/title/tt04272866
146656,Creed (2015),8,3076658,http://www.imdb.com/title/tt03076658
146662,Dragons: Gift of the Night Fury (2011),"2,3,5",2065968,http://www.imdb.com/title/tt02065968
146682,Twinsters (2015),7,2980626,http://www.imdb.com/title/tt02980626
146684,Cosmic Scrat-tastrophe (2015),"3,4,5",5184298,http://www.imdb.com/title/tt05184298
146688,Solace (2015),"9,13,16",1291570,http://www.imdb.com/title/tt01291570
146730,Lost in the Sun (2015),"1,8,16",3593046,http://www.imdb.com/title/tt03593046
146986,Le Maître d'école (1981),5,82726,http://www.imdb.com/title/tt082726
147002,Eros (2004),"8,14",343663,http://www.imdb.com/title/tt0343663
147142,Those Happy Days (2006),"4,5",478566,http://www.imdb.com/title/tt0478566
147196,The Girls (1961),"5,14",134614,http://www.imdb.com/title/tt0134614
147250,The 2s of Sherlock Holmes and Doctor Watson,(no genres listed),229922,http://www.imdb.com/title/tt0229922
147282,What Men Still Talk About (2011),5,1863347,http://www.imdb.com/title/tt01863347
147286,The 2s of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983),"6,13",86333,http://www.imdb.com/title/tt086333
147300,2s Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986),"6,13",91942,http://www.imdb.com/title/tt091942
147326,The 2s of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),"6,13",459944,http://www.imdb.com/title/tt0459944
147328,The 2s of Sherlock Holmes and Dr. Watson: Bloody Signature (1979),6,80263,http://www.imdb.com/title/tt080263
147330,Sherlock Holmes and Dr. Watson: Acquaintance (1979),6,79902,http://www.imdb.com/title/tt079902
147372,Doctor Who: Last Christmas (2014),"2,8,9,15",4050552,http://www.imdb.com/title/tt04050552
147374,"Doctor Who: The Doctor, the Widow and the 17drobe (2011)","2,8",1998643,http://www.imdb.com/title/tt01998643
147376,Doctor Who: A Christmas Carol (2010),15,1672218,http://www.imdb.com/title/tt01672218
147378,Doctor Who: Planet of the Dead (2009),"2,4,8,15",1337072,http://www.imdb.com/title/tt01337072
147380,Doctor Who: The Next Doctor (2008),"2,4,8,15",1321969,http://www.imdb.com/title/tt01321969
147382,Doctor Who: Voyage Of The Damned (2007),"1,15",1061123,http://www.imdb.com/title/tt01061123
147384,Doctor Who: The Runaway Bride (2007),15,827573,http://www.imdb.com/title/tt0827573
147410,A Perfect Day (2015),"5,8",3577624,http://www.imdb.com/title/tt03577624
147657,Masked Avengers (1981),1,82153,http://www.imdb.com/title/tt082153
147662,Return of the One-Armed Swordsman (1969),"1,2",64265,http://www.imdb.com/title/tt064265
147936,The Lord's Lantern in Budapest (1999),"5,8",185534,http://www.imdb.com/title/tt0185534
148166,Hitchcock/Truffaut (2015),7,3748512,http://www.imdb.com/title/tt03748512
148172,The 5th Wave (2016),"2,15,16",2304933,http://www.imdb.com/title/tt02304933
148238,A Very Murray Christmas (2015),5,4537842,http://www.imdb.com/title/tt04537842
148424,Chi-Raq (2015),"5,8",4594834,http://www.imdb.com/title/tt04594834
148482,Truth (2015),8,3859076,http://www.imdb.com/title/tt03859076
148592,Just Jim (2015),5,3291148,http://www.imdb.com/title/tt03291148
148626,"Big Short, The (2015)",8,1596363,http://www.imdb.com/title/tt01596363
148632,Applesauce (2015),5,4270878,http://www.imdb.com/title/tt04270878
148652,The Ridiculous 6 (2015),"5,18",2479478,http://www.imdb.com/title/tt02479478
148667,John Mulaney: The Comeback Kid (2015),5,5069564,http://www.imdb.com/title/tt05069564
148671,Saw (2003),"6,11",495241,http://www.imdb.com/title/tt0495241
148675,North Pole: Open For Christmas (2015),"4,9",4843046,http://www.imdb.com/title/tt04843046
148709,Mojave (2015),16,2322517,http://www.imdb.com/title/tt02322517
148775,Wizards of Waverly Place: The Movie (2009),"2,4,5,8,9,15",1369845,http://www.imdb.com/title/tt01369845
148881,World of Tomorrow (2015),"3,5",4171032,http://www.imdb.com/title/tt04171032
148888,Zoolander 2 (2016),5,1608290,http://www.imdb.com/title/tt01608290
148956,How to Be Single (2016),"5,14",1292566,http://www.imdb.com/title/tt01292566
148978,Blue Exorcist: The Movie (2012),"3,9,11,13",3028018,http://www.imdb.com/title/tt03028018
148982,Devil Dog: The Hound of Hell (1978),11,77429,http://www.imdb.com/title/tt077429
149011,He Never Died (2015),"5,8,11",2386404,http://www.imdb.com/title/tt02386404
149144,Parasyte: Part 1 (2014),"11,15",3345472,http://www.imdb.com/title/tt03345472
149146,Parasyte: Part 2 (2015),"11,15",3345474,http://www.imdb.com/title/tt03345474
149330,A Cosmic Christmas (1977),(no genres listed),182015,http://www.imdb.com/title/tt0182015
149334,Nocturnal Animals,"8,16",4550098,http://www.imdb.com/title/tt04550098
149350,Lumberjack Man (2015),"5,11",3201722,http://www.imdb.com/title/tt03201722
149352,Daddy's Home (2015),5,1528854,http://www.imdb.com/title/tt01528854
149354,Sisters (2015),"4,5",1850457,http://www.imdb.com/title/tt01850457
149380,'Tis the Season for Love (2015),14,5056034,http://www.imdb.com/title/tt05056034
149406,Kung Fu Panda 3 (2016),"1,2,3",2267968,http://www.imdb.com/title/tt02267968
149508,Spellbound (2011),"5,14",2132405,http://www.imdb.com/title/tt02132405
149566,Unicorn City (2012),"5,14",1734589,http://www.imdb.com/title/tt01734589
149590,Standoff (2016),16,3703908,http://www.imdb.com/title/tt03703908
149612,Swelter (2014),"1,8,16",2112277,http://www.imdb.com/title/tt02112277
149830,Pride and Prejudice and Zombies (2016),"5,11,14,16",1374989,http://www.imdb.com/title/tt01374989
149902,Garm 17s: The Last Druid (2014),"1,15,16",2504640,http://www.imdb.com/title/tt02504640
150254,The Devil's Candy (2015),11,4935372,http://www.imdb.com/title/tt04935372
150401,Close Range (2015),"1,6",3511596,http://www.imdb.com/title/tt03511596
150548,Sherlock: The Abominable Bride (2016),"1,6,8,13,16",3845232,http://www.imdb.com/title/tt03845232
150554,The Love Bug (1997),"2,4,5,9",119571,http://www.imdb.com/title/tt0119571
150596,Doctor Who: The Husbands of River Song (2015),"5,8,15",4701546,http://www.imdb.com/title/tt04701546
150604,Moonwalkers (2015),5,2718440,http://www.imdb.com/title/tt02718440
150696,Tomorrow (2015),7,4449576,http://www.imdb.com/title/tt04449576
150993,Anacleto: Agente secreto (2015),"1,5",3510480,http://www.imdb.com/title/tt03510480
151311,Wiener-Dog (2016),5,4144190,http://www.imdb.com/title/tt04144190
151315,Ride Along 2 (2016),"1,5",2869728,http://www.imdb.com/title/tt02869728
151317,Maggie's Plan (2015),5,3471098,http://www.imdb.com/title/tt03471098
151455,Eddie the Eagle (2016),5,1083452,http://www.imdb.com/title/tt01083452
151479,The Flash 2 - Revenge of the Trickster (1991),"1,9,15",101893,http://www.imdb.com/title/tt0101893
151501,Exposed (2016),8,4019560,http://www.imdb.com/title/tt04019560
151557,Stonewall (2015),8,3018070,http://www.imdb.com/title/tt03018070
151559,Frankenstein (2015),"11,16",4086032,http://www.imdb.com/title/tt04086032
151653,Welcome to Happiness (2015),"5,8,9",3564794,http://www.imdb.com/title/tt03564794
151687,Risen (2016),"4,8",3231054,http://www.imdb.com/title/tt03231054
151695,The Survivalist (2015),"8,15,16",2580382,http://www.imdb.com/title/tt02580382
151739,Dirty Grandpa (2016),5,1860213,http://www.imdb.com/title/tt01860213
151745,Reptilicus (1961),"11,15",56405,http://www.imdb.com/title/tt056405
151759,Requiem for the American Dream (2015),7,3270538,http://www.imdb.com/title/tt03270538
151763,Death Note Rewrite: Genshisuru Kami (2007),13,3355694,http://www.imdb.com/title/tt03355694
151769,Three from Prostokvashino (1978),3,189160,http://www.imdb.com/title/tt0189160
151777,The Finest Hours (2016),"8,16",2025690,http://www.imdb.com/title/tt02025690
151781,Ghost in the Shell: Solid State Society (2006),"1,3,6,15,16",856797,http://www.imdb.com/title/tt0856797
152037,Grease Live (2016),(no genres listed),4366830,http://www.imdb.com/title/tt04366830
152063,Gods of Egypt (2016),"2,9",2404233,http://www.imdb.com/title/tt02404233
152065,Embrace of the Serpent (2016),"2,8",4285496,http://www.imdb.com/title/tt04285496
152071,Race (2016),8,3499096,http://www.imdb.com/title/tt03499096
152077,10 Cloverfield Lane (2016),16,1179933,http://www.imdb.com/title/tt01179933
152079,London Has Fallen (2016),"1,6,16",3300542,http://www.imdb.com/title/tt03300542
152081,Zootopia (2016),"1,2,3,4,5",2948356,http://www.imdb.com/title/tt02948356
152083,Whiskey Tango Foxtrot (2016),"5,17",3553442,http://www.imdb.com/title/tt03553442
152085,Desierto (2016),8,3147312,http://www.imdb.com/title/tt03147312
152091,The Brothers Grimsby (2016),5,3381008,http://www.imdb.com/title/tt03381008
152105,Dad's Army (1971),5,66963,http://www.imdb.com/title/tt066963
152173,Michael Jackson's 16 (1983),11,88263,http://www.imdb.com/title/tt088263
152270,The Wait (2015),8,3715122,http://www.imdb.com/title/tt03715122
152284,17 and Peace (2016),"8,14",3910804,http://www.imdb.com/title/tt03910804
152372,Southbound (2016),11,4935334,http://www.imdb.com/title/tt04935334
152591,Ip Man 3 (2015),1,2888046,http://www.imdb.com/title/tt02888046
152658,Santa's Little Helper (2015),4,4592572,http://www.imdb.com/title/tt04592572
152711,Who Killed Chea Vichea? (2010),7,1276121,http://www.imdb.com/title/tt01276121
152970,Hunt for the Wilderpeople (2016),"2,5",4698684,http://www.imdb.com/title/tt04698684
153070,Rabbits (2002),"5,8,9",347840,http://www.imdb.com/title/tt0347840
153236,Genius Party (2007),3,962762,http://www.imdb.com/title/tt0962762
153386,Long Live Ghosts! (1977),"4,5,9",75703,http://www.imdb.com/title/tt075703
153408,Tears for Sale (2008),"5,8,9",380249,http://www.imdb.com/title/tt0380249
154065,Dad's Army (2016),5,4104054,http://www.imdb.com/title/tt04104054
154358,The Barkley Marathons: The Race That Eats Its Young (2015),7,2400291,http://www.imdb.com/title/tt02400291
154975,Merci Patron ! (2016),"5,7",5326448,http://www.imdb.com/title/tt05326448
155064,The Neon Demon (2016),"8,11,13",1974419,http://www.imdb.com/title/tt01974419
155168,Fraktus (2012),5,1971571,http://www.imdb.com/title/tt01971571
155288,Eye in the Sky (2016),"8,16,17",2057392,http://www.imdb.com/title/tt02057392
155358,Camino (2016),"1,2,16",4991652,http://www.imdb.com/title/tt04991652
155509,Mr. Right (2016),"1,5,14",2091935,http://www.imdb.com/title/tt02091935
155589,Noin 7 veljestä (1968),(no genres listed),134854,http://www.imdb.com/title/tt0134854
155659,Florence Foster Jenkins (2016),"5,8",4136084,http://www.imdb.com/title/tt04136084
155743,My Big Fat Greek Wedding 2 (2016),5,3760922,http://www.imdb.com/title/tt03760922
155774,Neon Bull (2015),2,4899406,http://www.imdb.com/title/tt04899406
155812,Get a Job (2016),5,1468846,http://www.imdb.com/title/tt01468846
155820,Keanu (2016),5,4139124,http://www.imdb.com/title/tt04139124
155892,Me Him Her (2015),5,2507238,http://www.imdb.com/title/tt02507238
156025,Ice Age: The Great Egg-Scapade (2016),"2,3,4,5",5480340,http://www.imdb.com/title/tt05480340
156371,Everybody Wants Some (2016),5,2937696,http://www.imdb.com/title/tt02937696
156387,Sing Street (2016),8,3544112,http://www.imdb.com/title/tt03544112
156553,Zoom (2015),"3,5,8",3763866,http://www.imdb.com/title/tt03763866
156605,Paterson,(no genres listed),5247022,http://www.imdb.com/title/tt05247022
156607,The Huntsman Winter's 17 (2016),"1,2,8,9",2381991,http://www.imdb.com/title/tt02381991
156609,Neighbors 2: Sorority Rising (2016),5,4438848,http://www.imdb.com/title/tt04438848
156675,Project X (1968),"13,15",63465,http://www.imdb.com/title/tt063465
156706,The Trust (2016),"6,16",3733774,http://www.imdb.com/title/tt03733774
156726,Hush (2016),16,5022702,http://www.imdb.com/title/tt05022702
156781,Jimmy Carr: Telling Jokes (2009),5,1585985,http://www.imdb.com/title/tt01585985
156783,Jimmy Carr: Making People Laugh (2010),5,1794821,http://www.imdb.com/title/tt01794821
157108,Texas - Doc Snyder hält die Welt in Atem (1993),"5,18",108317,http://www.imdb.com/title/tt0108317
157110,00 Schneider - Jagd auf Nihil Baxter (1994),"5,6",109000,http://www.imdb.com/title/tt0109000
157122,The Man Who Knew Infinity (2016),8,787524,http://www.imdb.com/title/tt0787524
157130,Despite the Falling Snow (2016),"8,14,16",2474932,http://www.imdb.com/title/tt02474932
157172,Wizards of the Lost Kingdom II (1989),"1,9",90334,http://www.imdb.com/title/tt090334
157200,Money Monster (2016),"8,16",2241351,http://www.imdb.com/title/tt02241351
157270,Barbershop: The Next Cut (2016),5,3628584,http://www.imdb.com/title/tt03628584
157296,Finding Dory (2016),"2,3,5",2277860,http://www.imdb.com/title/tt02277860
157312,The Boss (2016),5,2702724,http://www.imdb.com/title/tt02702724
157340,The Angry Birds Movie (2016),"3,5",1985949,http://www.imdb.com/title/tt01985949
157369,Bakuman (2015),"5,8",3715854,http://www.imdb.com/title/tt03715854
157407,I Am Wrath (2016),"1,6,8,16",3212232,http://www.imdb.com/title/tt03212232
157432,Precious Cargo (2016),"1,6",4651410,http://www.imdb.com/title/tt04651410
157699,Snowden (2016),"8,16",3774114,http://www.imdb.com/title/tt03774114
157775,Tenchi Muyô! In Love (1996),"3,5",117876,http://www.imdb.com/title/tt0117876
157865,Ratchet & Clank (2016),"1,2,3,4,5,15",2865120,http://www.imdb.com/title/tt02865120
158022,Kicking Off (2016),5,3703750,http://www.imdb.com/title/tt03703750
158027,SORI: Voice from the Heart (2016),"8,15",4788944,http://www.imdb.com/title/tt04788944
158035,Gintama: The Final Chapter - Be Forever Yorozuya (2013),"1,3,5",2374144,http://www.imdb.com/title/tt02374144
158238,The Nice Guys (2016),"6,13,16",3799694,http://www.imdb.com/title/tt03799694
158254,Kindergarten Cop 2 (2016),"1,5",4763168,http://www.imdb.com/title/tt04763168
158388,Buck Rogers in the 25th Century (1979),15,77278,http://www.imdb.com/title/tt077278
158398,World of Glory (1991),5,102083,http://www.imdb.com/title/tt0102083
158402,The Crew (2016),1,5653294,http://www.imdb.com/title/tt05653294
158528,The Shallows (2016),"8,16",4052882,http://www.imdb.com/title/tt04052882
158721,Gen-X Cops (1999),"1,5,16",206334,http://www.imdb.com/title/tt0206334
158783,The Handmaiden (2016),"8,14,16",4016934,http://www.imdb.com/title/tt04016934
158813,Alice Through the Looking Glass (2016),"2,4,9",2567026,http://www.imdb.com/title/tt02567026
158830,The BFG (2016),"4,9",3691740,http://www.imdb.com/title/tt03691740
